corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
semeval2010t8,train.json,3459,0,semeval2010t8_train.json_3459_0,"Last month , scientists sliced the brain into 2401 paper-thin sections , part of a project to create an open-access digital atlas .","Last month , <ARG1>scientists</ARG1> sliced the <ARG0>brain</ARG0> into 2401 paper-thin sections , part of a project to create an open-access digital atlas .",0,0,,1
semeval2010t8,train.json,3460,0,semeval2010t8_train.json_3460_0,The white plastic cup was put inside a large cup and 100 Formosan subterranean termites were released inside the large cup .,The white plastic <ARG0>cup</ARG0> was put inside a large <ARG1>cup</ARG1> and 100 Formosan subterranean termites were released inside the large cup .,0,0,,1
semeval2010t8,train.json,3461,0,semeval2010t8_train.json_3461_0,"There was an ancient-looking small shrine there in the ground , and they found an earth of foxes under its floor .","There was an ancient-looking small shrine there in the ground , and they found an <ARG1>earth</ARG1> of <ARG0>foxes</ARG0> under its floor .",0,0,,1
semeval2010t8,train.json,3462,0,semeval2010t8_train.json_3462_0,Real gamers use keys neck ties .,Real <ARG1>gamers</ARG1> use keys neck <ARG0>ties</ARG0> .,0,0,,1
semeval2010t8,train.json,3463,0,semeval2010t8_train.json_3463_0,"Later in his speech , Obama declared his support for Iranian nuclear power and opposition to Iranian nuclear weapons .","Later in his <ARG0>speech</ARG0> , Obama declared his <ARG1>support</ARG1> for Iranian nuclear power and opposition to Iranian nuclear weapons .",0,0,,1
semeval2010t8,train.json,3464,0,semeval2010t8_train.json_3464_0,Chin creates his work based on his life experiences and observations .,Chin creates his <ARG1>work</ARG1> based on his <ARG0>life experiences</ARG0> and observations .,0,0,,1
semeval2010t8,train.json,3465,0,semeval2010t8_train.json_3465_0,"These include the tapping of the package , the way one holds their cigarette , the oral gratification , and the easy social camaraderie of smokers on a break .","These include the tapping of the package , the way one holds their cigarette , the oral gratification , and the easy social <ARG1>camaraderie</ARG1> of <ARG0>smokers</ARG0> on a break .",0,0,,1
semeval2010t8,train.json,3466,0,semeval2010t8_train.json_3466_0,A number of questions had been tabled relating to the dangers of the new vaccine .,A number of <ARG0>questions</ARG0> had been tabled relating to the <ARG1>dangers</ARG1> of the new vaccine .,0,0,,1
semeval2010t8,train.json,3467,0,semeval2010t8_train.json_3467_0,The jewelry was in a cabinet in the same room .,The <ARG0>jewelry</ARG0> was in a <ARG1>cabinet</ARG1> in the same room .,0,0,,1
semeval2010t8,train.json,3468,0,semeval2010t8_train.json_3468_0,This meeting of devoted friends and lovers served as the foundation of the NAMES Project AIDS Memorial Quilt .,This <ARG1>meeting</ARG1> of devoted <ARG0>friends</ARG0> and lovers served as the foundation of the NAMES Project AIDS Memorial Quilt .,0,0,,1
semeval2010t8,train.json,3469,0,semeval2010t8_train.json_3469_0,A spider bite is an injury resulting from a spider ' s forced interaction with other than prey organisms that can lead to medically significant complications .,A <ARG1>spider</ARG1> <ARG0>bite</ARG0> is an injury resulting from a spider ' s forced interaction with other than prey organisms that can lead to medically significant complications .,0,0,,1
semeval2010t8,train.json,3470,0,semeval2010t8_train.json_3470_0,"Usman was made to dig one place for a foot or so , while the priest searched the earth with his fingers : The charm did not appear .","Usman was made to dig one place for a foot or so , while the <ARG1>priest</ARG1> searched the earth with his <ARG0>fingers</ARG0> : The charm did not appear .",0,0,,1
semeval2010t8,train.json,3471,0,semeval2010t8_train.json_3471_0,Self-organization become apparent in evolution as self-assemblage of the gene networks and cascades .,Self-organization become apparent in evolution as <ARG1>self-assemblage</ARG1> of the gene <ARG0>networks</ARG0> and cascades .,0,0,,1
semeval2010t8,train.json,3472,0,semeval2010t8_train.json_3472_0,"Many different bacteria , protozoa and viruses cause food poisoning , but most cases are the result of just a few species of bacteria .","Many different bacteria , <ARG0>protozoa</ARG0> and viruses cause food <ARG1>poisoning</ARG1> , but most cases are the result of just a few species of bacteria .",1,1,,1
semeval2010t8,train.json,3473,0,semeval2010t8_train.json_3473_0,The boy learned how to protect the socket for making a picture light switch cover in this free home decorating video .,The boy learned how to protect the socket for making a picture <ARG1>light switch</ARG1> <ARG0>cover</ARG0> in this free home decorating video .,0,0,,1
semeval2010t8,train.json,3474,0,semeval2010t8_train.json_3474_0,It was a dispute discussing the question whether the language of the Greek people (Dimotiki) or a cultivated imitation of Ancient Greek (Katharevousa) should be the official language of the Greek nation .,It was a <ARG0>dispute</ARG0> discussing the <ARG1>question</ARG1> whether the language of the Greek people (Dimotiki) or a cultivated imitation of Ancient Greek (Katharevousa) should be the official language of the Greek nation .,0,0,,1
semeval2010t8,train.json,3475,0,semeval2010t8_train.json_3475_0,The database ' s contents comprise more than 150000 images covering the early 1970s to 1994 .,The <ARG1>database</ARG1> ' s contents comprise more than 150000 <ARG0>images</ARG0> covering the early 1970s to 1994 .,0,0,,1
semeval2010t8,train.json,3476,0,semeval2010t8_train.json_3476_0,He also released a similar document investigating violence against women .,He also released a similar <ARG0>document</ARG0> investigating <ARG1>violence</ARG1> against women .,0,0,,1
semeval2010t8,train.json,3477,0,semeval2010t8_train.json_3477_0,The concepts of psychoanalysis have been applied to films in various ways .,The concepts of <ARG1>psychoanalysis</ARG1> have been applied to <ARG0>films</ARG0> in various ways .,0,0,,1
semeval2010t8,train.json,3478,0,semeval2010t8_train.json_3478_0,One sad (excuse the pun) consequence is that a winter of suffering from SAD adds to the weight gain caused by the antidepressants .,One sad (excuse the pun) consequence is that a winter of suffering from SAD adds to the <ARG1>weight gain</ARG1> caused by the <ARG0>antidepressants</ARG0> .,1,1,,1
semeval2010t8,train.json,3479,0,semeval2010t8_train.json_3479_0,The fortress has 6 bastions and 4 gates .,The <ARG1>fortress</ARG1> has 6 <ARG0>bastions</ARG0> and 4 gates .,0,0,,1
semeval2010t8,train.json,3480,0,semeval2010t8_train.json_3480_0,"Ward Cunningham , the developer of the first wiki software , WikiWikiWeb , originally described it as ""the simplest online database that could possibly work . ""","Ward Cunningham , the <ARG1>developer</ARG1> of the first wiki <ARG0>software</ARG0> , WikiWikiWeb , originally described it as ""the simplest online database that could possibly work . """,0,0,,1
semeval2010t8,train.json,3481,0,semeval2010t8_train.json_3481_0,The organization has also been the subject of much conspiracy parody .,The <ARG1>organization</ARG1> has also been the subject of much <ARG0>conspiracy parody</ARG0> .,0,0,,1
semeval2010t8,train.json,3482,0,semeval2010t8_train.json_3482_0,The poor management pushed the workers into depression .,The poor management pushed the <ARG1>workers</ARG1> into <ARG0>depression</ARG0> .,0,0,,1
semeval2010t8,train.json,3483,0,semeval2010t8_train.json_3483_0,"Stings or bites are caused by midges , horseflies , bees , wasps , ants , some spiders , fleas , lice , etc .","<ARG0>Stings</ARG0> or bites are caused by midges , horseflies , bees , <ARG1>wasps</ARG1> , ants , some spiders , fleas , lice , etc .",0,0,,1
semeval2010t8,train.json,3484,0,semeval2010t8_train.json_3484_0,"Conscripts on Spanish galleons escaped by jumping ship in New Orleans and in Acapulco , Mexico .","<ARG0>Conscripts</ARG0> on Spanish <ARG1>galleons</ARG1> escaped by jumping ship in New Orleans and in Acapulco , Mexico .",0,0,,1
semeval2010t8,train.json,3485,0,semeval2010t8_train.json_3485_0,"In the shoulder joint , the humerus (upper arm bone) fits into the socket of the shoulder blade .","In the shoulder joint , the humerus (upper arm bone) fits into the socket of the <ARG1>shoulder</ARG1> <ARG0>blade</ARG0> .",0,0,,1
semeval2010t8,train.json,3486,0,semeval2010t8_train.json_3486_0,The beach was empty except for a charm of yellow finches .,The beach was empty except for a <ARG1>charm</ARG1> of yellow <ARG0>finches</ARG0> .,0,0,,1
semeval2010t8,train.json,3487,0,semeval2010t8_train.json_3487_0,The ovarian tumour was put inside a plastic bag before retrieval .,The ovarian <ARG0>tumour</ARG0> was put inside a plastic <ARG1>bag</ARG1> before retrieval .,0,0,,1
semeval2010t8,train.json,3488,0,semeval2010t8_train.json_3488_0,A Stormont meeting on jobs with a delegation from the north west was ' constructive ' .,A Stormont <ARG0>meeting</ARG0> on <ARG1>jobs</ARG1> with a delegation from the north west was ' constructive ' .,0,0,,1
semeval2010t8,train.json,3489,0,semeval2010t8_train.json_3489_0,"Of the three institutions using a thesaurus as a tool for managing indexing vocabulary , one stated that the material covered was of a general nature .","Of the three <ARG0>institutions</ARG0> using a <ARG1>thesaurus</ARG1> as a tool for managing indexing vocabulary , one stated that the material covered was of a general nature .",0,0,,1
semeval2010t8,train.json,3490,0,semeval2010t8_train.json_3490_0,Every municipality in Ontario is a member of the corporation .,Every <ARG0>municipality</ARG0> in Ontario is a member of the <ARG1>corporation</ARG1> .,0,0,,1
semeval2010t8,train.json,3491,0,semeval2010t8_train.json_3491_0,Pilgrimage to Mecca is a basic tenet of Islam .,<ARG1>Pilgrimage</ARG1> to Mecca is a basic <ARG0>tenet</ARG0> of Islam .,0,0,,1
semeval2010t8,train.json,3492,0,semeval2010t8_train.json_3492_0,"The unit consists of a mobile launcher , an interceptor and a command and control battle management and communication (C2BMC) system .","The <ARG1>unit</ARG1> consists of a mobile launcher , an <ARG0>interceptor</ARG0> and a command and control battle management and communication (C2BMC) system .",0,0,,1
semeval2010t8,train.json,3493,0,semeval2010t8_train.json_3493_0,"The reciter stirs the water with a double-edged sword , a Khanda , which he holds in his right hand .","The <ARG1>reciter</ARG1> stirs the water with a double-edged <ARG0>sword</ARG0> , a Khanda , which he holds in his right hand .",0,0,,1
semeval2010t8,train.json,3494,0,semeval2010t8_train.json_3494_0,"The structural deficit has been caused by the series of tax cuts , not the recession or defense needs .","The structural <ARG1>deficit</ARG1> has been caused by the series of <ARG0>tax cuts</ARG0> , not the recession or defense needs .",1,1,,1
semeval2010t8,train.json,3495,0,semeval2010t8_train.json_3495_0,The hypermenorrhea was made worse by treatment .,The <ARG1>hypermenorrhea</ARG1> was made worse by <ARG0>treatment</ARG0> .,0,0,,1
semeval2010t8,train.json,3496,0,semeval2010t8_train.json_3496_0,"After facing the hopelessness of the future , the poet sank into despair .","After facing the hopelessness of the future , the <ARG1>poet</ARG1> sank into <ARG0>despair</ARG0> .",0,0,,1
semeval2010t8,train.json,3497,0,semeval2010t8_train.json_3497_0,The perpetrator killed the victim with a gun .,The <ARG1>perpetrator</ARG1> killed the victim with a <ARG0>gun</ARG0> .,0,0,,1
semeval2010t8,train.json,3498,0,semeval2010t8_train.json_3498_0,He has arranged a new brigade of Irish volunteers .,He has arranged a new <ARG1>brigade</ARG1> of Irish <ARG0>volunteers</ARG0> .,0,0,,1
semeval2010t8,train.json,3499,0,semeval2010t8_train.json_3499_0,The final rules are under consideration and are expected by June 30 .,The final <ARG1>rules</ARG1> are under <ARG0>consideration</ARG0> and are expected by June 30 .,0,0,,1
semeval2010t8,train.json,3500,0,semeval2010t8_train.json_3500_0,"I remembered about a string of rosary beads my mother purchase for me from a young priest and I pulled them out of the nightstand , (where they had been for about 15 years) .","I remembered about a <ARG1>string</ARG1> of rosary <ARG0>beads</ARG0> my mother purchase for me from a young priest and I pulled them out of the nightstand , (where they had been for about 15 years) .",0,0,,1
semeval2010t8,train.json,3501,0,semeval2010t8_train.json_3501_0,"On the bedroom chair and along the rail of the bed were scattered the garments , the only garments so far as he knew , and the bandages of their guest .","On the bedroom chair and along the <ARG0>rail</ARG0> of the <ARG1>bed</ARG1> were scattered the garments , the only garments so far as he knew , and the bandages of their guest .",0,0,,1
semeval2010t8,train.json,3502,0,semeval2010t8_train.json_3502_0,Plus the drink machine was out so my drink was in a can and they had no ice as well .,Plus the drink machine was out so my <ARG0>drink</ARG0> was in a <ARG1>can</ARG1> and they had no ice as well .,0,0,,1
semeval2010t8,train.json,3503,0,semeval2010t8_train.json_3503_0,"At that time , the skull was already locked in a safe along with some other longish bones .","At that time , the <ARG0>skull</ARG0> was already locked in a <ARG1>safe</ARG1> along with some other longish bones .",0,0,,1
semeval2010t8,train.json,3504,0,semeval2010t8_train.json_3504_0,"In this issue , we focus on the value of wild trees and the varied products they provide .","In this <ARG0>issue</ARG0> , we focus on the <ARG1>value</ARG1> of wild trees and the varied products they provide .",0,0,,1
semeval2010t8,train.json,3505,0,semeval2010t8_train.json_3505_0,The backside of the haft of the Gebel el Arak knife is decorated with the images of a number of of a number of animals presided over by an old man in Mesopotamian dress .,The backside of the <ARG0>haft</ARG0> of the Gebel el Arak <ARG1>knife</ARG1> is decorated with the images of a number of of a number of animals presided over by an old man in Mesopotamian dress .,0,0,,1
semeval2010t8,train.json,3506,0,semeval2010t8_train.json_3506_0,"In July 2004 , the group struck again with bombs at the U . S . and Israeli Embassies .","In July 2004 , the <ARG1>group</ARG1> struck again with <ARG0>bombs</ARG0> at the U . S . and Israeli Embassies .",0,0,,1
semeval2010t8,train.json,3507,0,semeval2010t8_train.json_3507_0,"This is effective public relations writing from the mind of a retired editor with a dose of ""stickiness"" .","This is effective public relations <ARG0>writing</ARG0> from the mind of a retired <ARG1>editor</ARG1> with a dose of ""stickiness"" .",0,0,,1
semeval2010t8,train.json,3508,0,semeval2010t8_train.json_3508_0,The manager saw a black male fire two shots while beside his car in the parking lot .,The <ARG1>manager</ARG1> saw a black <ARG0>male</ARG0> fire two shots while beside his car in the parking lot .,0,0,,1
semeval2010t8,train.json,3509,0,semeval2010t8_train.json_3509_0,"However , the emperor took advantage of the gathering to determine the order and organization of the church .","However , the <ARG1>emperor</ARG1> took advantage of the <ARG0>gathering</ARG0> to determine the order and organization of the church .",0,0,,1
semeval2010t8,train.json,3510,0,semeval2010t8_train.json_3510_0,Strong warm winds from the Northwest and North have carried locusts into the closest sector .,Strong warm winds from the Northwest and North have carried <ARG0>locusts</ARG0> into the closest <ARG1>sector</ARG1> .,0,0,,1
semeval2010t8,train.json,3511,0,semeval2010t8_train.json_3511_0,My brother Joe put the cat in a dresser drawer and shut it .,My brother Joe put the <ARG0>cat</ARG0> in a <ARG1>dresser drawer</ARG1> and shut it .,0,0,,1
semeval2010t8,train.json,3512,0,semeval2010t8_train.json_3512_0,The community of senior citizens already has great electoral power .,The <ARG1>community</ARG1> of senior <ARG0>citizens</ARG0> already has great electoral power .,0,0,,1
semeval2010t8,train.json,3513,0,semeval2010t8_train.json_3513_0,The storm water is going away from the development .,The storm <ARG0>water</ARG0> is going away from the <ARG1>development</ARG1> .,0,0,,1
semeval2010t8,train.json,3514,0,semeval2010t8_train.json_3514_0,"In July last year , six of the UK ' s biggest net providers agreed and announced a plan to tackle online piracy .","In July last year , six of the UK ' s biggest net providers agreed and announced a <ARG0>plan</ARG0> to tackle online <ARG1>piracy</ARG1> .",0,0,,1
semeval2010t8,train.json,3515,0,semeval2010t8_train.json_3515_0,Music Label is a very mature product that uses a powerful database engine .,Music Label is a very mature <ARG1>product</ARG1> that uses a powerful database <ARG0>engine</ARG0> .,0,0,,1
semeval2010t8,train.json,3516,0,semeval2010t8_train.json_3516_0,There is this really funny scene where the tie salesman runs away from the crime scene .,There is this really funny scene where the tie <ARG0>salesman</ARG0> runs away from the crime <ARG1>scene</ARG1> .,0,0,,1
semeval2010t8,train.json,3517,0,semeval2010t8_train.json_3517_0,The Italian donated equipment to the charity .,The Italian donated <ARG0>equipment</ARG0> to the <ARG1>charity</ARG1> .,0,0,,1
semeval2010t8,train.json,3518,0,semeval2010t8_train.json_3518_0,NASA has dumped the probe into the deep outer space .,NASA has dumped the <ARG0>probe</ARG0> into the deep <ARG1>outer space</ARG1> .,0,0,,1
semeval2010t8,train.json,3519,0,semeval2010t8_train.json_3519_0,"It took a long time to undo the damage that has been caused by the crisis of confidence , damage whose effects are just now beginning to make themselves felt in a slow , glacial collapse .","It took a long time to undo the <ARG1>damage</ARG1> that has been caused by the <ARG0>crisis</ARG0> of confidence , damage whose effects are just now beginning to make themselves felt in a slow , glacial collapse .",1,1,,1
semeval2010t8,train.json,3520,0,semeval2010t8_train.json_3520_0,"Our club consists of fun-loving residents , both retired and working from a wide range of businesses .","Our <ARG1>club</ARG1> consists of fun-loving <ARG0>residents</ARG0> , both retired and working from a wide range of businesses .",0,0,,1
semeval2010t8,train.json,3521,0,semeval2010t8_train.json_3521_0,The young student is part of the environmental association IndyACT .,The young <ARG0>student</ARG0> is part of the environmental <ARG1>association</ARG1> IndyACT .,0,0,,1
semeval2010t8,train.json,3522,0,semeval2010t8_train.json_3522_0,These oatmeal cookies are very moist with a good flavor .,These <ARG1>oatmeal</ARG1> <ARG0>cookies</ARG0> are very moist with a good flavor .,0,0,,1
semeval2010t8,train.json,3523,0,semeval2010t8_train.json_3523_0,"These are the loopholes of the fortress , at which , either at top or bottom , the self-immuned spider is usually to be seen watching .","These are the <ARG0>loopholes</ARG0> of the <ARG1>fortress</ARG1> , at which , either at top or bottom , the self-immuned spider is usually to be seen watching .",0,0,,1
semeval2010t8,train.json,3524,0,semeval2010t8_train.json_3524_0,Pressure sewer pipes are manufactured to ASTM D3754 also in 20 and 40 foot lengths and in standard pressure classes from 50 psi up to 250 psi .,Pressure <ARG1>sewer</ARG1> <ARG0>pipes</ARG0> are manufactured to ASTM D3754 also in 20 and 40 foot lengths and in standard pressure classes from 50 psi up to 250 psi .,0,0,,1
semeval2010t8,train.json,3525,0,semeval2010t8_train.json_3525_0,The immediate origin of the pigment in circulation is from the breakdown of endodermal tissue .,The immediate origin of the <ARG1>pigment</ARG1> in circulation is from the <ARG0>breakdown</ARG0> of endodermal tissue .,0,0,,1
semeval2010t8,train.json,3526,0,semeval2010t8_train.json_3526_0,"Vegetable stew is a delicious , low calorie and healthy meal to enjoy on a cold winter night .","<ARG1>Vegetable</ARG1> <ARG0>stew</ARG0> is a delicious , low calorie and healthy meal to enjoy on a cold winter night .",0,0,,1
semeval2010t8,train.json,3527,0,semeval2010t8_train.json_3527_0,Ellis was one of the so called bratpack of American authors of the 1980 ' s along with Jay McInerney and Tama Janowitz .,Ellis was one of the so called <ARG1>bratpack</ARG1> of American <ARG0>authors</ARG0> of the 1980 ' s along with Jay McInerney and Tama Janowitz .,0,0,,1
semeval2010t8,train.json,3528,0,semeval2010t8_train.json_3528_0,Only the session identifier is stored in a cookie whether database is used or not .,Only the session <ARG0>identifier</ARG0> is stored in a <ARG1>cookie</ARG1> whether database is used or not .,0,0,,1
semeval2010t8,train.json,3529,0,semeval2010t8_train.json_3529_0,This car definitely has snob appeal with its good looks and saloon functionality .,This <ARG1>car</ARG1> definitely has snob <ARG0>appeal</ARG0> with its good looks and saloon functionality .,0,0,,1
semeval2010t8,train.json,3530,0,semeval2010t8_train.json_3530_0,The document was locked in a safe at Scotland Yard and only sent to the coroner in 2003 .,The <ARG0>document</ARG0> was locked in a <ARG1>safe</ARG1> at Scotland Yard and only sent to the coroner in 2003 .,0,0,,1
semeval2010t8,train.json,3531,0,semeval2010t8_train.json_3531_0,One downside of the book was that some points in the book the author expanded the book with knowledge that made it a little less interesting .,One downside of the book was that some points in the <ARG0>book</ARG0> the <ARG1>author</ARG1> expanded the book with knowledge that made it a little less interesting .,0,0,,1
semeval2010t8,train.json,3532,0,semeval2010t8_train.json_3532_0,But I am more or less set on 2 continued courses from last term and Financial Derivatives for this term .,But I am more or less set on 2 continued <ARG0>courses</ARG0> from last <ARG1>term</ARG1> and Financial Derivatives for this term .,0,0,,1
semeval2010t8,train.json,3533,0,semeval2010t8_train.json_3533_0,They advised me that their records for 1993 were in a box of files in a warehouse .,They advised me that their <ARG0>records</ARG0> for 1993 were in a <ARG1>box</ARG1> of files in a warehouse .,0,0,,1
semeval2010t8,train.json,3534,0,semeval2010t8_train.json_3534_0,Essential supplies are being delivered to conflict-affected families in Yemen .,Essential <ARG0>supplies</ARG0> are being delivered to conflict-affected <ARG1>families</ARG1> in Yemen .,0,0,,1
semeval2010t8,train.json,3535,0,semeval2010t8_train.json_3535_0,"The mummy , ensconced in material , was inside a box bearing the words ""Sacred to the memory of our little Hawaiian home across the sea . ""","The <ARG0>mummy</ARG0> , ensconced in material , was inside a <ARG1>box</ARG1> bearing the words ""Sacred to the memory of our little Hawaiian home across the sea . """,0,0,,1
semeval2010t8,train.json,3536,0,semeval2010t8_train.json_3536_0,This level of experience has already been mentioned in the previous chapter .,This <ARG1>level</ARG1> of experience has already been mentioned in the previous <ARG0>chapter</ARG0> .,0,0,,1
semeval2010t8,train.json,3537,0,semeval2010t8_train.json_3537_0,To the right of that is a cup with soil inside .,To the right of that is a <ARG1>cup</ARG1> with <ARG0>soil</ARG0> inside .,0,0,,1
semeval2010t8,train.json,3538,0,semeval2010t8_train.json_3538_0,Electromagnets have come into use .,<ARG1>Electromagnets</ARG1> have come into <ARG0>use</ARG0> .,0,0,,1
semeval2010t8,train.json,3539,0,semeval2010t8_train.json_3539_0,"When the princess left her native land and traveled west to her bridegroom , she carried , smuggled in her headdress , silkworm cocoons and the seeds of the mulberry tree on which they feed .","When the <ARG0>princess</ARG0> left her native <ARG1>land</ARG1> and traveled west to her bridegroom , she carried , smuggled in her headdress , silkworm cocoons and the seeds of the mulberry tree on which they feed .",0,0,,1
semeval2010t8,train.json,3540,0,semeval2010t8_train.json_3540_0,A typical passage on these themes is found in the saint ' s letter to the Christians in the city of Magnesia .,A typical passage on these themes is found in the <ARG1>saint</ARG1> ' s <ARG0>letter</ARG0> to the Christians in the city of Magnesia .,0,0,,1
semeval2010t8,train.json,3541,0,semeval2010t8_train.json_3541_0,"The term originates from an article published 14 February , 1807 by journalist William Cobbett in the polemical Weekly Political Register .","The <ARG0>term</ARG0> originates from an <ARG1>article</ARG1> published 14 February , 1807 by journalist William Cobbett in the polemical Weekly Political Register .",0,0,,1
semeval2010t8,train.json,3542,0,semeval2010t8_train.json_3542_0,The Lisbon treaty has come into force .,The Lisbon <ARG1>treaty</ARG1> has come into <ARG0>force</ARG0> .,0,0,,1
semeval2010t8,train.json,3543,0,semeval2010t8_train.json_3543_0,The drug was put inside a capsule for a reason .,The <ARG0>drug</ARG0> was put inside a <ARG1>capsule</ARG1> for a reason .,0,0,,1
semeval2010t8,train.json,3544,0,semeval2010t8_train.json_3544_0,This website sets out both sides of the argument .,This <ARG0>website</ARG0> sets out both <ARG1>sides</ARG1> of the argument .,0,0,,1
semeval2010t8,train.json,3545,0,semeval2010t8_train.json_3545_0,"The local legend is about a mausoleum that was also the final resting place of King Robert the Bruce , adding spin to the Earl ' s noble connections .","The <ARG0>local legend</ARG0> is about a <ARG1>mausoleum</ARG1> that was also the final resting place of King Robert the Bruce , adding spin to the Earl ' s noble connections .",0,0,,1
semeval2010t8,train.json,3546,0,semeval2010t8_train.json_3546_0,Amazonian tribes reclaim the rain forest with the help of GPS navigation tools .,Amazonian <ARG1>tribes</ARG1> reclaim the rain forest with the help of GPS <ARG0>navigation tools</ARG0> .,0,0,,1
semeval2010t8,train.json,3547,0,semeval2010t8_train.json_3547_0,The rescue teams found 17 of the 25 crew thrown into the sea when the tanker caught fire after the collision .,The rescue teams found 17 of the 25 crew thrown into the sea when the tanker caught <ARG1>fire</ARG1> after the <ARG0>collision</ARG0> .,1,1,,1
semeval2010t8,train.json,3548,0,semeval2010t8_train.json_3548_0,The user inserted an advertising into the podcast .,The user inserted an <ARG0>advertising</ARG0> into the <ARG1>podcast</ARG1> .,0,0,,1
semeval2010t8,train.json,3549,0,semeval2010t8_train.json_3549_0,The entire post was placed into the upcoming events .,The entire <ARG0>post</ARG0> was placed into the upcoming <ARG1>events</ARG1> .,0,0,,1
semeval2010t8,train.json,3550,0,semeval2010t8_train.json_3550_0,Along the way she presents anecdotes illustrating basic business principles .,Along the way she presents <ARG0>anecdotes</ARG0> illustrating basic business <ARG1>principles</ARG1> .,0,0,,1
semeval2010t8,train.json,3551,0,semeval2010t8_train.json_3551_0,The kids liberate the ponies with the help of a sympathetic groom .,The <ARG1>kids</ARG1> liberate the ponies with the <ARG0>help</ARG0> of a sympathetic groom .,0,0,,1
semeval2010t8,train.json,3552,0,semeval2010t8_train.json_3552_0,"Because of its low cost of preparation and reputation as a local comfort food , chicken stew is often served at large social gatherings such as church fellowships , family reunions and community fundraisers .","Because of its low cost of preparation and reputation as a local comfort food , <ARG1>chicken</ARG1> <ARG0>stew</ARG0> is often served at large social gatherings such as church fellowships , family reunions and community fundraisers .",0,0,,1
semeval2010t8,train.json,3553,0,semeval2010t8_train.json_3553_0,"Approximately 1 , 000 farm animals receive health and medical care each year in our Farm Animal Hospital .","Approximately 1 , 000 <ARG1>farm</ARG1> <ARG0>animals</ARG0> receive health and medical care each year in our Farm Animal Hospital .",0,0,,1
semeval2010t8,train.json,3554,0,semeval2010t8_train.json_3554_0,"Trauma to the face and nasal area causes nosebleeds , such as getting punched or violently slapped .","<ARG0>Trauma</ARG0> to the face and nasal area causes <ARG1>nosebleeds</ARG1> , such as getting punched or violently slapped .",1,1,,1
semeval2010t8,train.json,3555,0,semeval2010t8_train.json_3555_0,When the photographer took pictures with the filter attached the images looked flat with a glare that covered the entire image .,When the <ARG1>photographer</ARG1> took pictures with the <ARG0>filter</ARG0> attached the images looked flat with a glare that covered the entire image .,0,0,,1
semeval2010t8,train.json,3556,0,semeval2010t8_train.json_3556_0,"In this affecting , perceptive debut novel , Rachel Kadish reflects on the ghosts of the past , the tensions of war , and the difficult bonds of family .","In this affecting , perceptive debut <ARG0>novel</ARG0> , Rachel Kadish reflects on the <ARG1>ghosts</ARG1> of the past , the tensions of war , and the difficult bonds of family .",0,0,,1
semeval2010t8,train.json,3557,0,semeval2010t8_train.json_3557_0,"Besides acting , directing and producing , Eastwood is also a musician who has composed the themes to nine of his films .","Besides acting , directing and producing , Eastwood is also a <ARG1>musician</ARG1> who has composed the <ARG0>themes</ARG0> to nine of his films .",0,0,,1
semeval2010t8,train.json,3558,0,semeval2010t8_train.json_3558_0,The boy sculpts a pony out of mud and takes care of it as if it were real .,The <ARG1>boy</ARG1> sculpts a pony out of <ARG0>mud</ARG0> and takes care of it as if it were real .,0,0,,1
semeval2010t8,train.json,3559,0,semeval2010t8_train.json_3559_0,The man pushed the woman into the windscreen .,The man pushed the <ARG0>woman</ARG0> into the <ARG1>windscreen</ARG1> .,0,0,,1
semeval2010t8,train.json,3560,0,semeval2010t8_train.json_3560_0,Pakistan captain Younis Khan was on Thursday forced to skip a pre-scheduled media discussion session in the city after being bitten by an erst of honey bees outside his home .,Pakistan captain Younis Khan was on Thursday forced to skip a pre-scheduled media discussion session in the city after being bitten by an <ARG1>erst</ARG1> of honey <ARG0>bees</ARG0> outside his home .,0,0,,1
semeval2010t8,train.json,3561,0,semeval2010t8_train.json_3561_0,Lots of people responded positively to my recent post about favorite fictional towns from children ' s literature .,Lots of people responded positively to my recent post about favorite fictional <ARG0>towns</ARG0> from children ' s <ARG1>literature</ARG1> .,0,0,,1
semeval2010t8,train.json,3562,0,semeval2010t8_train.json_3562_0,"In many ways , the flavor of rye beer is reminiscent of wheat beers .","In many ways , the flavor of <ARG1>rye</ARG1> <ARG0>beer</ARG0> is reminiscent of wheat beers .",0,0,,1
semeval2010t8,train.json,3563,0,semeval2010t8_train.json_3563_0,It is a satirical show on Quebec television that comments on current events by the favour of the show ' s main character .,It is a satirical <ARG0>show</ARG0> on Quebec television that comments on <ARG1>current events</ARG1> by the favour of the show ' s main character .,0,0,,1
semeval2010t8,train.json,3564,0,semeval2010t8_train.json_3564_0,"Conference deals with nuclear safety , environmental issues .","<ARG0>Conference</ARG0> deals with nuclear <ARG1>safety</ARG1> , environmental issues .",0,0,,1
semeval2010t8,train.json,3565,0,semeval2010t8_train.json_3565_0,Some comments from readers highlight the frustration and inconvenience caused by the 3-pin system .,Some comments from readers highlight the <ARG1>frustration</ARG1> and inconvenience caused by the 3-pin <ARG0>system</ARG0> .,1,1,,1
